Wavelength	Transit Depth
(meters)	(percent)
1.707174e-06	2.142862e+00
1.708879e-06	2.143067e+00
1.710585e-06	2.142892e+00
1.712293e-06	2.143037e+00
1.714003e-06	2.152698e+00
1.715714e-06	2.144383e+00
1.717428e-06	2.143559e+00
1.719142e-06	2.143629e+00
1.720859e-06	2.144296e+00
1.722577e-06	2.143975e+00
1.724298e-06	2.143175e+00
1.726019e-06	2.142937e+00
1.727743e-06	2.143059e+00
1.729468e-06	2.145004e+00
1.731195e-06	2.143162e+00
1.732924e-06	2.143173e+00
1.734654e-06	2.143085e+00
1.736386e-06	2.143053e+00
1.738120e-06	2.143774e+00
1.739856e-06	2.144995e+00
1.741593e-06	2.143464e+00
1.743332e-06	2.149277e+00
1.745073e-06	2.143766e+00
1.746815e-06	2.293082e+00
1.748559e-06	2.144539e+00
1.750305e-06	2.173846e+00
1.752053e-06	2.149900e+00
1.753803e-06	2.161319e+00
1.755554e-06	2.187446e+00
1.757307e-06	2.166725e+00
1.759062e-06	2.142961e+00
1.760818e-06	2.146464e+00
1.762576e-06	2.143113e+00
1.764336e-06	2.143189e+00
1.766098e-06	2.157562e+00
1.767862e-06	2.429207e+00
1.769627e-06	2.144736e+00
1.771394e-06	2.144023e+00
1.773163e-06	2.144393e+00
1.774933e-06	2.143951e+00
1.776706e-06	2.143952e+00
1.778480e-06	2.154330e+00
1.780256e-06	2.158812e+00
1.782033e-06	2.147894e+00
1.783813e-06	2.144481e+00
1.785594e-06	2.143979e+00
1.787377e-06	2.149175e+00
1.789162e-06	2.146700e+00
1.790948e-06	2.208305e+00
1.792737e-06	2.173214e+00
1.794527e-06	2.178372e+00
1.796319e-06	2.522259e+00
1.798112e-06	2.145007e+00
1.799908e-06	2.144650e+00
1.801705e-06	2.156142e+00
1.803504e-06	2.179807e+00
1.805305e-06	2.143913e+00
1.807108e-06	2.153324e+00
1.808912e-06	2.215077e+00
1.810718e-06	2.302947e+00
1.812526e-06	2.250810e+00
1.814336e-06	2.159504e+00
1.816148e-06	2.145457e+00
1.817961e-06	2.169995e+00
1.819777e-06	2.151824e+00
1.821594e-06	2.206295e+00
1.823413e-06	2.318933e+00
1.825234e-06	2.145006e+00
1.827056e-06	2.153813e+00
1.828880e-06	2.430897e+00
1.830707e-06	2.146636e+00
1.832535e-06	2.228318e+00
1.834365e-06	2.145480e+00
1.836196e-06	2.222360e+00
1.838030e-06	2.145227e+00
1.839865e-06	2.302436e+00
1.841702e-06	2.145030e+00
1.843541e-06	2.202478e+00
1.845382e-06	2.144461e+00
1.847225e-06	2.331216e+00
1.849069e-06	2.144360e+00
1.850916e-06	2.144451e+00
1.852764e-06	2.144650e+00
1.854614e-06	2.147243e+00
1.856466e-06	2.148380e+00
1.858320e-06	2.149307e+00
1.860175e-06	2.154057e+00
1.862033e-06	2.156369e+00
1.863892e-06	2.154083e+00
1.865753e-06	2.145450e+00
1.867616e-06	2.169622e+00
1.869481e-06	2.148269e+00
1.871348e-06	2.149220e+00
1.873216e-06	2.148636e+00
1.875087e-06	2.148947e+00
1.876959e-06	2.148917e+00
1.878833e-06	2.167091e+00
1.880710e-06	2.144927e+00
1.882587e-06	2.149427e+00
1.884467e-06	2.152435e+00
1.886349e-06	2.144035e+00
1.888233e-06	2.192552e+00
1.890118e-06	2.163826e+00
1.892005e-06	2.144642e+00
1.893895e-06	2.441524e+00
1.895786e-06	2.144435e+00
1.897679e-06	2.151875e+00
1.899574e-06	2.155652e+00
1.901471e-06	2.229161e+00
1.903369e-06	2.148969e+00
1.905270e-06	2.149890e+00
1.907172e-06	2.156816e+00
1.909077e-06	2.144580e+00
1.910983e-06	2.145460e+00
1.912891e-06	2.157108e+00
1.914801e-06	2.155579e+00
1.916713e-06	2.158120e+00
1.918627e-06	2.144013e+00
1.920543e-06	2.150230e+00
1.922461e-06	2.152505e+00
1.924380e-06	2.146511e+00
1.926302e-06	2.153928e+00
1.928225e-06	2.151000e+00
1.930151e-06	2.146985e+00
1.932078e-06	2.145041e+00
1.934007e-06	2.175212e+00
1.935939e-06	2.158609e+00
1.937872e-06	2.191482e+00
1.939807e-06	2.235016e+00
1.941744e-06	2.145984e+00
1.943683e-06	2.173435e+00
1.945623e-06	2.174749e+00
1.947566e-06	2.162575e+00
1.949511e-06	2.156684e+00
1.951458e-06	2.145527e+00
1.953406e-06	2.332834e+00
1.955357e-06	2.160927e+00
1.957309e-06	2.157588e+00
1.959264e-06	2.144204e+00
1.961220e-06	2.146527e+00
1.963178e-06	2.146545e+00
1.965139e-06	2.186301e+00
1.967101e-06	2.149131e+00
1.969065e-06	2.149836e+00
1.971031e-06	2.151136e+00
1.973000e-06	2.198721e+00
1.974970e-06	2.149825e+00
1.976942e-06	2.158227e+00
1.978916e-06	2.144235e+00
1.980892e-06	2.145306e+00
1.982870e-06	2.156235e+00
1.984850e-06	2.150262e+00
1.986832e-06	2.153396e+00
1.988816e-06	2.144726e+00
1.990802e-06	2.221652e+00
1.992789e-06	2.154463e+00
1.994779e-06	2.145794e+00
1.996771e-06	2.170117e+00
1.998765e-06	2.144947e+00
2.000761e-06	2.145430e+00
2.002759e-06	2.152628e+00
2.004759e-06	2.146373e+00
2.006760e-06	2.159806e+00
2.008764e-06	2.384905e+00
2.010770e-06	2.150364e+00
2.012778e-06	2.145380e+00
2.014788e-06	2.147348e+00
2.016799e-06	2.179165e+00
2.018813e-06	2.252023e+00
2.020829e-06	2.148733e+00
2.022847e-06	2.146823e+00
2.024867e-06	2.146996e+00
2.026889e-06	2.145127e+00
2.028913e-06	2.173951e+00
2.030939e-06	2.146089e+00
2.032967e-06	2.146311e+00
2.034997e-06	2.157121e+00
2.037029e-06	2.145372e+00
2.039063e-06	2.145239e+00
2.041099e-06	2.150425e+00
2.043137e-06	2.144654e+00
2.045177e-06	2.144554e+00
2.047219e-06	2.145842e+00
2.049264e-06	2.144789e+00
2.051310e-06	2.144595e+00
2.053358e-06	2.251940e+00
2.055408e-06	2.144554e+00
2.057461e-06	2.144611e+00
2.059515e-06	2.144705e+00
2.061572e-06	2.148202e+00
2.063630e-06	2.148112e+00
2.065691e-06	2.145410e+00
2.067754e-06	2.147227e+00
2.069818e-06	2.144844e+00
2.071885e-06	2.145815e+00
2.073954e-06	2.144815e+00
2.076025e-06	2.145299e+00
2.078098e-06	2.144608e+00
2.080173e-06	2.152222e+00
2.082250e-06	2.148210e+00
2.084329e-06	2.147680e+00
2.086411e-06	2.165185e+00
2.088494e-06	2.152108e+00
2.090579e-06	2.147417e+00
2.092667e-06	2.149444e+00
2.094756e-06	2.154360e+00
2.096848e-06	2.151693e+00
2.098942e-06	2.150279e+00
2.101038e-06	2.150732e+00
2.103136e-06	2.148668e+00
2.105236e-06	2.150426e+00
2.107338e-06	2.157679e+00
2.109442e-06	2.150234e+00
2.111549e-06	2.162420e+00
2.113657e-06	2.148579e+00
2.115768e-06	2.158260e+00
2.117880e-06	2.155079e+00
2.119995e-06	2.151232e+00
2.122112e-06	2.180301e+00
2.124231e-06	2.152575e+00
2.126352e-06	2.152846e+00
2.128475e-06	2.162241e+00
2.130601e-06	2.195854e+00
2.132728e-06	2.164592e+00
2.134858e-06	2.158687e+00
2.136990e-06	2.159165e+00
2.139123e-06	2.186865e+00
2.141259e-06	2.194890e+00
2.143398e-06	2.216920e+00
2.145538e-06	2.159161e+00
2.147680e-06	2.179569e+00
2.149825e-06	2.194850e+00
2.151971e-06	2.157104e+00
2.154120e-06	2.159299e+00
2.156271e-06	2.160143e+00
2.158424e-06	2.164796e+00
2.160580e-06	2.178520e+00
2.162737e-06	2.160417e+00
2.164897e-06	2.176254e+00
2.167058e-06	2.191298e+00
2.169222e-06	2.163019e+00
2.171388e-06	2.221886e+00
2.173556e-06	2.173928e+00
2.175727e-06	2.164436e+00
2.177899e-06	2.167122e+00
2.180074e-06	2.178015e+00
2.182251e-06	2.183181e+00
2.184430e-06	2.189518e+00
2.186611e-06	2.183617e+00
2.188795e-06	2.271469e+00
2.190980e-06	2.221525e+00
2.193168e-06	2.234588e+00
2.195358e-06	2.260079e+00
2.197550e-06	2.226036e+00
2.199744e-06	2.219226e+00
2.201941e-06	2.297811e+00
2.204140e-06	2.232041e+00
2.206341e-06	2.244581e+00
2.208544e-06	2.242590e+00
2.210749e-06	2.210772e+00
2.212957e-06	2.287883e+00
2.215166e-06	2.198344e+00
2.217378e-06	2.203549e+00
2.219592e-06	2.217736e+00
2.221809e-06	2.233903e+00
2.224027e-06	2.199399e+00
2.226248e-06	2.228911e+00
2.228471e-06	2.254446e+00
2.230696e-06	2.232110e+00
2.232924e-06	2.217955e+00
2.235153e-06	2.208204e+00
2.237385e-06	2.236142e+00
2.239619e-06	2.251989e+00
2.241856e-06	2.212342e+00
2.244094e-06	2.207370e+00
2.246335e-06	2.310053e+00
2.248578e-06	2.218821e+00
2.250823e-06	2.239251e+00
2.253071e-06	2.245221e+00
2.255321e-06	2.280286e+00
2.257573e-06	2.210972e+00
2.259827e-06	2.247691e+00
2.262084e-06	2.208165e+00
2.264342e-06	2.260405e+00
2.266603e-06	2.222418e+00
2.268867e-06	2.320662e+00
2.271132e-06	2.225500e+00
2.273400e-06	2.258151e+00
2.275670e-06	2.214378e+00
2.277942e-06	2.246226e+00
2.280217e-06	2.236458e+00
2.282494e-06	2.245435e+00
2.284773e-06	2.243133e+00
2.287054e-06	2.267951e+00
2.289338e-06	2.257360e+00
2.291624e-06	2.235320e+00
2.293912e-06	2.239591e+00
2.296203e-06	2.265386e+00
2.298496e-06	2.239038e+00
2.300791e-06	2.240407e+00
2.303088e-06	2.257847e+00
2.305388e-06	2.226130e+00
2.307690e-06	2.249473e+00
2.309994e-06	2.268196e+00
2.312301e-06	2.216484e+00
2.314610e-06	2.218212e+00
2.316921e-06	2.229287e+00
2.319235e-06	2.259460e+00
2.321551e-06	2.242437e+00
2.323869e-06	2.262160e+00
2.326189e-06	2.264995e+00
2.328512e-06	2.314378e+00
2.330837e-06	2.244861e+00
2.333165e-06	2.265369e+00
2.335494e-06	2.255109e+00
2.337826e-06	2.257475e+00
2.340161e-06	2.268542e+00
2.342497e-06	2.238530e+00
2.344837e-06	2.288747e+00
2.347178e-06	2.257772e+00
2.349522e-06	2.286642e+00
2.351868e-06	2.214301e+00
2.354216e-06	2.252314e+00
2.356567e-06	2.236276e+00
2.358920e-06	2.309213e+00
2.361276e-06	2.234252e+00
2.363633e-06	2.270268e+00
2.365994e-06	2.243527e+00
2.368356e-06	2.259713e+00
2.370721e-06	2.260456e+00
2.373088e-06	2.265498e+00
2.375458e-06	2.297792e+00
2.377830e-06	2.256352e+00
2.380204e-06	2.266223e+00
2.382581e-06	2.240784e+00
2.384960e-06	2.234644e+00
2.387342e-06	2.246489e+00
2.389725e-06	2.209815e+00
2.392112e-06	2.248589e+00
2.394500e-06	2.274315e+00
2.396891e-06	2.234322e+00
2.399285e-06	2.267231e+00
2.401680e-06	2.218394e+00
2.404079e-06	2.207435e+00
2.406479e-06	2.257824e+00
2.408882e-06	2.262298e+00
2.411287e-06	2.285792e+00
2.413695e-06	2.223841e+00
2.416105e-06	2.270851e+00
2.418518e-06	2.229506e+00
2.420933e-06	2.255822e+00
2.423350e-06	2.275737e+00
2.425770e-06	2.232710e+00
2.428192e-06	2.227045e+00
2.430617e-06	2.235742e+00
2.433044e-06	2.266138e+00
2.435473e-06	2.275999e+00
2.437905e-06	2.215269e+00
2.440340e-06	2.203473e+00
2.442776e-06	2.226272e+00
2.445216e-06	2.199823e+00
2.447657e-06	2.206704e+00
2.450101e-06	2.210498e+00
2.452548e-06	2.203156e+00
2.454997e-06	2.257619e+00
2.457448e-06	2.187420e+00
2.459902e-06	2.241386e+00
2.462358e-06	2.198923e+00
2.464817e-06	2.190182e+00
2.467278e-06	2.218791e+00
2.469742e-06	2.300187e+00
2.472208e-06	2.239776e+00
2.474677e-06	2.213953e+00
2.477148e-06	2.246540e+00
2.479621e-06	2.191300e+00
2.482097e-06	2.203219e+00
2.484576e-06	2.222042e+00
2.487057e-06	2.224815e+00
2.489540e-06	2.579917e+00
2.492026e-06	2.203172e+00
2.494514e-06	2.181980e+00
2.497005e-06	2.212425e+00
2.499499e-06	2.194103e+00
2.501995e-06	2.184366e+00
2.504493e-06	2.208617e+00
2.506994e-06	2.191715e+00
2.509497e-06	2.180910e+00
2.512003e-06	2.585283e+00
2.514511e-06	2.261077e+00
2.517022e-06	2.229193e+00
2.519535e-06	2.212663e+00
2.522051e-06	2.192129e+00
2.524570e-06	2.216744e+00
2.527090e-06	2.185506e+00
2.529614e-06	2.205754e+00
2.532140e-06	2.205872e+00
2.534668e-06	2.272983e+00
2.537199e-06	2.174655e+00
2.539733e-06	2.244505e+00
2.542269e-06	2.175082e+00
2.544807e-06	2.206349e+00
2.547348e-06	2.173752e+00
2.549892e-06	2.202389e+00
2.552438e-06	2.185534e+00
2.554987e-06	2.174526e+00
2.557538e-06	2.178323e+00
2.560092e-06	2.672958e+00
2.562648e-06	2.259274e+00
2.565207e-06	2.241414e+00
2.567769e-06	2.373263e+00
2.570333e-06	2.169083e+00
2.572899e-06	2.183285e+00
2.575468e-06	2.162820e+00
2.578040e-06	2.265026e+00
2.580614e-06	2.199014e+00
2.583191e-06	2.218355e+00
2.585770e-06	2.168013e+00
2.588352e-06	2.287461e+00
2.590937e-06	2.168693e+00
2.593524e-06	2.204356e+00
2.596114e-06	2.255727e+00
2.598706e-06	2.189091e+00
2.601301e-06	2.189842e+00
2.603899e-06	2.186285e+00
2.606499e-06	2.269817e+00
2.609101e-06	2.203667e+00
2.611707e-06	2.191071e+00
2.614315e-06	2.203467e+00
2.616925e-06	2.260015e+00
2.619538e-06	2.176243e+00
2.622154e-06	2.166436e+00
2.624772e-06	2.184092e+00
2.627393e-06	2.209026e+00
2.630017e-06	2.173606e+00
2.632643e-06	2.214014e+00
2.635272e-06	2.176252e+00
2.637903e-06	2.177670e+00
2.640537e-06	2.457830e+00
2.643174e-06	2.333130e+00
2.645813e-06	2.319231e+00
2.648455e-06	2.224992e+00
2.651100e-06	2.195518e+00
2.653747e-06	2.160556e+00
2.656397e-06	2.205783e+00
2.659049e-06	2.170880e+00
2.661704e-06	2.164137e+00
2.664362e-06	2.158800e+00
2.667023e-06	2.245242e+00
2.669686e-06	2.223709e+00
2.672351e-06	2.189090e+00
2.675020e-06	2.163779e+00
2.677691e-06	2.233835e+00
2.680365e-06	2.173589e+00
2.683041e-06	2.290352e+00
2.685720e-06	2.465471e+00
2.688402e-06	2.150236e+00
2.691087e-06	2.437889e+00
2.693774e-06	2.382703e+00
2.696464e-06	2.228359e+00
2.699156e-06	2.209162e+00
2.701851e-06	2.217050e+00
2.704549e-06	2.282712e+00
2.707250e-06	2.213704e+00
2.709953e-06	2.229538e+00
2.712659e-06	2.172052e+00
2.715368e-06	2.283733e+00
2.718079e-06	2.159341e+00
2.720793e-06	2.233649e+00
2.723510e-06	2.166583e+00
2.726230e-06	2.212552e+00
2.728952e-06	2.398287e+00
2.731677e-06	2.277558e+00
2.734405e-06	2.161785e+00
2.737135e-06	2.147166e+00
2.739868e-06	2.176959e+00
2.742604e-06	2.150926e+00
2.745343e-06	2.207586e+00
2.748084e-06	2.226856e+00
2.750828e-06	2.163619e+00
2.753575e-06	2.153044e+00
2.756324e-06	2.157332e+00
2.759077e-06	2.145909e+00
2.761832e-06	2.150662e+00
2.764589e-06	2.179964e+00
2.767350e-06	2.157612e+00
2.770113e-06	2.301079e+00
2.772879e-06	2.244536e+00
2.775648e-06	2.154404e+00
2.778420e-06	2.222582e+00
2.781194e-06	2.319637e+00
2.783971e-06	2.159873e+00
2.786751e-06	2.190297e+00
2.789534e-06	2.354238e+00
2.792319e-06	2.271366e+00
2.795107e-06	2.151157e+00
2.797898e-06	2.268376e+00
2.800692e-06	2.428118e+00
2.803489e-06	2.238154e+00
2.806288e-06	2.156504e+00
2.809090e-06	2.233261e+00
2.811895e-06	2.152827e+00
2.814703e-06	2.526660e+00
2.817514e-06	2.255193e+00
2.820327e-06	2.211358e+00
2.823143e-06	2.356654e+00
2.825962e-06	2.251320e+00
2.828784e-06	2.184188e+00
2.831609e-06	2.178208e+00
2.834436e-06	2.167657e+00
2.837267e-06	2.445763e+00
2.840100e-06	2.190319e+00
2.842936e-06	2.234300e+00
2.845774e-06	2.173824e+00
2.848616e-06	2.444466e+00
2.851461e-06	2.296085e+00
2.854308e-06	2.165031e+00
2.857158e-06	2.182279e+00
2.860011e-06	2.155662e+00
2.862867e-06	2.148432e+00
2.865725e-06	2.442658e+00
2.868587e-06	2.206422e+00
2.871451e-06	2.254956e+00
2.874319e-06	2.145602e+00
2.877189e-06	2.273530e+00
2.880062e-06	2.148430e+00
2.882938e-06	2.260787e+00
2.885816e-06	2.165567e+00
2.888698e-06	2.294766e+00
2.891582e-06	2.264350e+00
2.894470e-06	2.176016e+00
2.897360e-06	2.170161e+00
2.900253e-06	2.191152e+00
2.903149e-06	2.159997e+00
2.906048e-06	2.159318e+00
2.908950e-06	2.277194e+00
2.911854e-06	2.207743e+00
2.914762e-06	2.250688e+00
2.917673e-06	2.152439e+00
2.920586e-06	2.340458e+00
2.923502e-06	2.194860e+00
2.926421e-06	2.313598e+00
2.929344e-06	2.153242e+00
2.932269e-06	2.158107e+00
2.935197e-06	2.151886e+00
2.938128e-06	2.284127e+00
2.941061e-06	2.158366e+00
2.943998e-06	2.151378e+00
2.946938e-06	2.164769e+00
2.949880e-06	2.153974e+00
2.952826e-06	2.149536e+00
2.955775e-06	2.179742e+00
2.958726e-06	2.161713e+00
2.961680e-06	2.160532e+00
2.964638e-06	2.162342e+00
2.967598e-06	2.159185e+00
2.970561e-06	2.215867e+00
2.973527e-06	2.174781e+00
2.976497e-06	2.165142e+00
2.979469e-06	2.187833e+00
2.982444e-06	2.259163e+00
2.985422e-06	2.170428e+00
2.988403e-06	2.170180e+00
2.991387e-06	2.318920e+00
2.994374e-06	2.186445e+00
2.997364e-06	2.152752e+00
3.000357e-06	2.162148e+00
3.003353e-06	2.191700e+00
3.006352e-06	2.188209e+00
3.009354e-06	2.169080e+00
3.012359e-06	2.180123e+00
3.015367e-06	2.157905e+00
3.018378e-06	2.212938e+00
3.021392e-06	2.221006e+00
3.024409e-06	2.186293e+00
3.027429e-06	2.233121e+00
3.030452e-06	2.169652e+00
3.033478e-06	2.239647e+00
3.036507e-06	2.269665e+00
3.039539e-06	2.175338e+00
3.042574e-06	2.254003e+00
3.045612e-06	2.182295e+00
3.048653e-06	2.198622e+00
3.051697e-06	2.175711e+00
3.054745e-06	2.206131e+00
3.057795e-06	2.235734e+00
3.060848e-06	2.191264e+00
3.063905e-06	2.211645e+00
3.066964e-06	2.201812e+00
3.070026e-06	2.269367e+00
3.073092e-06	2.227952e+00
3.076161e-06	2.232265e+00
3.079232e-06	2.226747e+00
3.082307e-06	2.201193e+00
3.085385e-06	2.295976e+00
3.088466e-06	2.255151e+00
3.091550e-06	2.240102e+00
3.094637e-06	2.220331e+00
3.097727e-06	2.220017e+00
3.100820e-06	2.222459e+00
3.103916e-06	2.221176e+00
3.107016e-06	2.278521e+00
3.110118e-06	2.289990e+00
3.113224e-06	2.219138e+00
3.116332e-06	2.373412e+00
3.119444e-06	2.261389e+00
3.122559e-06	2.261123e+00
3.125677e-06	2.236978e+00
3.128798e-06	2.268447e+00
3.131922e-06	2.346238e+00
3.135050e-06	2.335850e+00
3.138180e-06	2.261019e+00
3.141314e-06	2.268586e+00
3.144450e-06	2.243383e+00
3.147590e-06	2.313805e+00
3.150733e-06	2.247186e+00
3.153879e-06	2.230375e+00
3.157029e-06	2.268812e+00
3.160181e-06	2.272378e+00
3.163337e-06	2.339167e+00
3.166495e-06	2.326447e+00
3.169657e-06	2.269743e+00
3.172822e-06	2.270727e+00
3.175990e-06	2.262143e+00
3.179162e-06	2.276757e+00
3.182336e-06	2.270101e+00
3.185514e-06	2.320213e+00
3.188695e-06	2.253539e+00
3.191879e-06	2.263961e+00
3.195066e-06	2.361353e+00
3.198256e-06	2.284234e+00
3.201450e-06	2.296091e+00
3.204647e-06	2.291178e+00
3.207847e-06	2.266213e+00
3.211050e-06	2.321025e+00
3.214256e-06	2.313578e+00
3.217466e-06	2.343745e+00
3.220679e-06	2.322892e+00
3.223894e-06	2.331816e+00
3.227114e-06	2.280846e+00
3.230336e-06	2.346536e+00
3.233562e-06	2.294190e+00
3.236790e-06	2.270841e+00
3.240023e-06	2.281075e+00
3.243258e-06	2.343422e+00
3.246496e-06	2.257673e+00
3.249738e-06	2.294137e+00
3.252983e-06	2.270432e+00
3.256231e-06	2.276266e+00
3.259483e-06	2.288071e+00
3.262737e-06	2.305794e+00
3.265995e-06	2.243620e+00
3.269257e-06	2.281024e+00
3.272521e-06	2.244238e+00
3.275789e-06	2.276678e+00
3.279060e-06	2.263642e+00
3.282334e-06	2.263211e+00
3.285612e-06	2.301134e+00
3.288892e-06	2.225649e+00
3.292177e-06	2.273496e+00
3.295464e-06	2.258696e+00
3.298755e-06	2.255673e+00
3.302048e-06	2.249394e+00
3.305346e-06	2.273733e+00
3.308646e-06	2.261654e+00
3.311950e-06	2.380339e+00
3.315257e-06	2.275576e+00
3.318568e-06	2.275796e+00
3.321881e-06	2.403566e+00
3.325198e-06	2.384225e+00
3.328519e-06	2.373686e+00
3.331842e-06	2.344626e+00
3.335169e-06	2.340398e+00
3.338500e-06	2.313614e+00
3.341833e-06	2.351414e+00
3.345170e-06	2.320756e+00
3.348510e-06	2.359234e+00
3.351854e-06	2.293452e+00
3.355201e-06	2.275694e+00
3.358551e-06	2.299422e+00
3.361905e-06	2.273345e+00
3.365262e-06	2.297453e+00
3.368622e-06	2.395131e+00
3.371986e-06	2.304414e+00
3.375353e-06	2.271700e+00
3.378723e-06	2.258127e+00
3.382097e-06	2.282478e+00
3.385474e-06	2.266060e+00
3.388855e-06	2.270779e+00
3.392239e-06	2.283693e+00
3.395626e-06	2.300539e+00
3.399017e-06	2.248905e+00
3.402411e-06	2.252437e+00
3.405808e-06	2.255778e+00
3.409209e-06	2.251711e+00
3.412613e-06	2.296462e+00
3.416021e-06	2.272791e+00
3.419432e-06	2.343479e+00
3.422846e-06	2.268571e+00
3.426264e-06	2.267603e+00
3.429685e-06	2.266040e+00
3.433110e-06	2.257079e+00
3.436538e-06	2.280179e+00
3.439970e-06	2.298399e+00
3.443404e-06	2.253285e+00
3.446843e-06	2.299474e+00
3.450285e-06	2.249985e+00
3.453730e-06	2.281902e+00
3.457179e-06	2.267832e+00
3.460631e-06	2.276722e+00
3.464086e-06	2.302244e+00
3.467545e-06	2.287546e+00
3.471008e-06	2.308686e+00
3.474474e-06	2.256672e+00
3.477943e-06	2.274232e+00
3.481416e-06	2.274278e+00
3.484892e-06	2.250008e+00
3.488372e-06	2.315774e+00
3.491855e-06	2.294998e+00
3.495342e-06	2.329467e+00
3.498832e-06	2.276261e+00
3.502326e-06	2.284574e+00
3.505823e-06	2.306633e+00
3.509324e-06	2.237681e+00
3.512828e-06	2.251128e+00
3.516336e-06	2.273471e+00
3.519847e-06	2.254496e+00
3.523362e-06	2.235482e+00
3.526880e-06	2.316133e+00
3.530402e-06	2.272086e+00
3.533927e-06	2.325876e+00
3.537456e-06	2.266389e+00
3.540988e-06	2.339139e+00
3.544524e-06	2.283732e+00
3.548063e-06	2.245353e+00
3.551606e-06	2.294390e+00
3.555152e-06	2.248471e+00
3.558702e-06	2.247773e+00
3.562256e-06	2.245569e+00
3.565813e-06	2.249960e+00
3.569373e-06	2.270048e+00
3.572938e-06	2.241236e+00
3.576505e-06	2.254799e+00
3.580077e-06	2.244052e+00
3.583651e-06	2.282734e+00
3.587230e-06	2.278658e+00
3.590812e-06	2.244037e+00
3.594397e-06	2.238817e+00
3.597986e-06	2.249272e+00
3.601579e-06	2.269132e+00
3.605175e-06	2.267715e+00
3.608775e-06	2.280017e+00
3.612379e-06	2.293727e+00
3.615986e-06	2.250837e+00
3.619597e-06	2.215934e+00
3.623211e-06	2.327169e+00
3.626829e-06	2.239112e+00
3.630450e-06	2.235576e+00
3.634076e-06	2.273140e+00
3.637704e-06	2.230971e+00
3.641337e-06	2.238142e+00
3.644973e-06	2.231071e+00
3.648612e-06	2.303217e+00
3.652256e-06	2.218196e+00
3.655903e-06	2.204611e+00
3.659553e-06	2.245872e+00
3.663207e-06	2.249754e+00
3.666865e-06	2.214238e+00
3.670527e-06	2.252768e+00
3.674192e-06	2.241520e+00
3.677861e-06	2.197948e+00
3.681533e-06	2.215283e+00
3.685209e-06	2.202427e+00
3.688889e-06	2.218257e+00
3.692573e-06	2.211025e+00
3.696260e-06	2.210710e+00
3.699951e-06	2.189538e+00
3.703645e-06	2.211536e+00
3.707343e-06	2.210813e+00
3.711045e-06	2.222470e+00
3.714751e-06	2.220390e+00
3.718460e-06	2.240502e+00
3.722173e-06	2.229896e+00
3.725890e-06	2.246453e+00
3.729610e-06	2.181755e+00
3.733335e-06	2.211779e+00
3.737062e-06	2.261741e+00
3.740794e-06	2.221744e+00
3.744529e-06	2.230240e+00
3.748268e-06	2.211820e+00
3.752011e-06	2.175774e+00
3.755758e-06	2.223083e+00
3.759508e-06	2.228459e+00
3.763262e-06	2.255721e+00
3.767020e-06	2.189482e+00
3.770781e-06	2.205445e+00
3.774546e-06	2.250231e+00
3.778315e-06	2.247409e+00
3.782088e-06	2.213523e+00
3.785865e-06	2.189304e+00
3.789645e-06	2.189965e+00
3.793429e-06	2.234409e+00
3.797217e-06	2.190116e+00
3.801009e-06	2.183065e+00
3.804804e-06	2.198376e+00
3.808603e-06	2.173560e+00
3.812407e-06	2.190912e+00
3.816213e-06	2.182628e+00
3.820024e-06	2.173729e+00
3.823838e-06	2.207487e+00
3.827657e-06	2.184247e+00
3.831479e-06	2.193319e+00
3.835305e-06	2.215018e+00
3.839134e-06	2.188694e+00
3.842968e-06	2.195680e+00
3.846805e-06	2.226270e+00
3.850646e-06	2.245276e+00
3.854491e-06	2.170373e+00
3.858340e-06	2.247167e+00
3.862193e-06	2.170131e+00
3.866049e-06	2.253168e+00
3.869910e-06	2.215158e+00
3.873774e-06	2.254824e+00
3.877642e-06	2.189058e+00
3.881514e-06	2.178562e+00
3.885390e-06	2.201394e+00
3.889270e-06	2.187644e+00
3.893153e-06	2.193133e+00
3.897041e-06	2.217705e+00
3.900932e-06	2.217148e+00
3.904827e-06	2.211012e+00
3.908726e-06	2.177791e+00
3.912629e-06	2.175670e+00
3.916536e-06	2.214694e+00
3.920447e-06	2.161309e+00
3.924362e-06	2.168564e+00
3.928280e-06	2.160832e+00
3.932203e-06	2.229991e+00
3.936129e-06	2.205610e+00
3.940060e-06	2.200334e+00
3.943994e-06	2.162755e+00
3.947932e-06	2.215142e+00
3.951874e-06	2.228774e+00
3.955821e-06	2.177129e+00
3.959771e-06	2.168143e+00
3.963725e-06	2.168618e+00
3.967683e-06	2.206394e+00
3.971644e-06	2.180125e+00
3.975610e-06	2.198556e+00
3.979580e-06	2.159894e+00
3.983554e-06	2.187728e+00
3.987532e-06	2.168638e+00
3.991513e-06	2.154690e+00
3.995499e-06	2.164039e+00
3.999489e-06	2.239708e+00
4.003482e-06	2.164975e+00
4.007480e-06	2.181294e+00
4.011481e-06	2.195042e+00
4.015487e-06	2.151271e+00
4.019497e-06	2.188512e+00
4.023510e-06	2.171337e+00
4.027528e-06	2.168030e+00
4.031550e-06	2.185623e+00
4.035575e-06	2.157276e+00
4.039605e-06	2.149774e+00
4.043639e-06	2.214799e+00
4.047676e-06	2.175478e+00
4.051718e-06	2.167804e+00
4.055764e-06	2.182030e+00
4.059814e-06	2.156335e+00
4.063868e-06	2.366558e+00
4.067925e-06	2.225506e+00
4.071987e-06	2.205751e+00
4.076053e-06	2.154035e+00
